names,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29
cellot_sapor_1630_9023,0.097618976,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.088517337,0.000332,0.000292,0.000204,0.039657153,0.003075894,0.237112725,0.000312,0.000236,0.000472,0.388988007,0.113555308,0.009897464,0.010453714,0.000544,0.000306,0.000243
cellot_sapor_1630_9024,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.010500824,0.000351,0.060947673,0.000321,0.010387297,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.178896847,0.000312,0.019640951,0.000472,0.37928536,0.327013529,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9025,0.000593,0.000267,0.000222,0.000855,0.010262266,0.000558,0.000452,0.000798,0.000351,0.022137087,0.019726613,0.010387297,0.000383,0.069112044,0.000332,0.000292,0.000204,0.000847,0.003075894,0.110978322,0.048825282,0.009938304,0.039283084,0.495717117,0.152365894,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9026,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.04154238,0.000321,0.049197882,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.110978322,0.029419989,0.029343597,0.000472,0.398690653,0.327013529,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9027,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.15608891,0.022481187,0.081870383,0.000312,0.000236,0.000472,0.418095946,0.268797651,0.000195,0.020156361,0.000544,0.000306,0.000243
cellot_sapor_1630_9028,0.000593,0.000267,0.000222,0.000855,0.00056,0.049071282,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.059409397,0.000332,0.000292,0.000204,0.029954507,0.012778541,0.140086261,0.000312,0.000236,0.000472,0.262853603,0.414337347,0.000195,0.020156361,0.000544,0.000306,0.000243
cellot_sapor_1630_9029,0.000593,0.000267,0.000222,0.000855,0.00056,0.049071282,0.000452,0.000798,0.000351,0.060947673,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.090399712,0.072167736,0.000312,0.000236,0.000472,0.398690653,0.307608236,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9030,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.178896847,0.000312,0.000236,0.000472,0.524825057,0.259095004,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9031,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.071342531,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.019800942,0.000855,0.042296872,0.219840467,0.010112817,0.000238,0.000477,0.265428966,0.310622093,0.000197,0.000758,0.049537579,0.000309,0.000245
cellot_sapor_1630_9032,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.049444712,0.000806,0.000354,0.090937951,0.000324,0.000691,0.000387,0.050193763,0.000335,0.000295,0.000206,0.000855,0.032499162,0.072874815,0.000315,0.000238,0.000477,0.304619807,0.379206064,0.000197,0.010556137,0.000549,0.000309,0.000245
cellot_sapor_1630_9033,0.000593,0.000267,0.000222,0.000855,0.00056,0.019963342,0.000452,0.000798,0.000351,0.17737943,0.000321,0.049197882,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.012778541,0.140086261,0.000312,0.000236,0.000472,0.369582714,0.210581772,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9034,0.000593,0.000267,0.000222,0.039666008,0.00056,0.000558,0.000452,0.000798,0.000351,0.274405894,0.000321,0.010387297,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.072167736,0.000312,0.000236,0.000472,0.204637724,0.191176479,0.000195,0.18510135,0.000544,0.010009125,0.000243
cellot_sapor_1630_9035,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.029954507,0.012778541,0.256518018,0.000312,0.000236,0.000472,0.262853603,0.424039994,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9036,0.000593,0.000267,0.000222,0.039666008,0.00056,0.000558,0.000452,0.000798,0.000351,0.060947673,0.000321,0.000685,0.000383,0.030301458,0.000332,0.000292,0.000204,0.039657153,0.022481187,0.159491554,0.000312,0.000236,0.000472,0.204637724,0.375526761,0.058410696,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9037,0.000593,0.000267,0.000222,0.000855,0.039370205,0.068476575,0.000452,0.000798,0.000351,0.148271491,0.000321,0.000685,0.010085675,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.246815372,0.010014696,0.000236,0.000472,0.127016553,0.220284419,0.058410696,0.0492643,0.000544,0.000306,0.000243
cellot_sapor_1630_9038,0.000593,0.097293157,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.274405894,0.000321,0.000685,0.000383,0.049706751,0.000332,0.000292,0.000204,0.000847,0.051589127,0.013951858,0.000312,0.000236,0.000472,0.262853603,0.171771186,0.000195,0.068669593,0.000544,0.000306,0.000243
cellot_sapor_1630_9039,0.000593,0.000267,0.000222,0.039666008,0.010262266,0.000558,0.000452,0.000798,0.010053208,0.157974137,0.087645138,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.208004786,0.000312,0.000236,0.000472,0.388988007,0.065042076,0.000195,0.000751,0.019948994,0.000306,0.000243
cellot_sapor_1630_9040,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.019857028,0.000798,0.000351,0.119163551,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.02025186,0.003075894,0.081870383,0.000312,0.000236,0.000472,0.51512241,0.229987065,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9041,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.039161148,0.051245026,0.000321,0.039495236,0.000383,0.001193519,0.000332,0.009994353,0.000204,0.000847,0.022481187,0.110978322,0.000312,0.000236,0.097498963,0.437501239,0.181473833,0.000195,0.000751,0.000544,0.000306,0.000243
cellot_sapor_1630_9042,0.000598,0.000269,0.000224,0.128234036,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.079586894,0.000335,0.000295,0.000206,0.000855,0.003106031,0.043481684,0.000315,0.000238,0.000477,0.402596908,0.271431252,0.058982987,0.000758,0.000549,0.000309,0.000245
cellot_sapor_1630_9043,0.000593,0.000267,0.000222,0.126989826,0.00056,0.000558,0.000452,0.000798,0.000351,0.157974137,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.013951858,0.000312,0.000236,0.136309548,0.330772128,0.200879126,0.000195,0.000751,0.000544,0.010009125,0.000243
cellot_sapor_1630_9044,0.000911,0.00041,0.000341,0.060958537,0.030681985,0.075412518,0.000694,0.001226636,0.000539,0.436616684,0.000494,0.001052167,0.000589,0.016745176,0.00051,0.000448,0.000313,0.001301001,0.00472702,0.006530168,0.00048,0.000362,0.000726,0.344308267,0.010490468,0.000299,0.001154238,0.000836,0.000471,0.000373
heins_herodes_1632_00,0.000593,0.000267,0.000222,0.000855,0.00056,0.058773928,0.000452,0.000798,0.000351,0.546079994,0.000321,0.000685,0.000383,0.001193519,0.029439988,0.000292,0.000204,0.000847,0.012778541,0.101275675,0.000312,0.000236,0.000472,0.068800674,0.16206854,0.009897464,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_01,0.010295158,0.009969339,0.000222,0.020260715,0.00056,0.000558,0.000452,0.000798,0.000351,0.245297955,0.000321,0.000685,0.087706847,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.324436543,0.000312,0.000236,0.000472,0.000882,0.278500297,0.000195,0.010453714,0.000544,0.000306,0.000243
heins_herodes_1632_02,0.000593,0.2525355,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.410242944,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.003075894,0.1691942,0.000312,0.000236,0.000472,0.000882,0.123257954,0.000195,0.000751,0.019948994,0.000306,0.000243
heins_herodes_1632_03,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.020249985,0.000814,0.09930405,0.339204128,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.060231251,0.003136764,0.271488988,0.000318,0.00024,0.000482,0.0009,0.17517042,0.000199,0.020555241,0.000554,0.000313,0.000248
heins_herodes_1632_04,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.749835569,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.010549214,0.003075894,0.091573029,0.000312,0.000236,0.000472,0.020287442,0.103852661,0.000195,0.000751,0.010246347,0.000306,0.000243
heins_herodes_1632_05,0.000593,0.000267,0.019627166,0.000855,0.00056,0.000558,0.000452,0.000798,0.010053208,0.546079994,0.000321,0.000685,0.058598907,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.140086261,0.000312,0.000236,0.000472,0.068800674,0.142663247,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_06,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.439350883,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.000847,0.003075894,0.091573029,0.000312,0.000236,0.039283084,0.156124492,0.220284419,0.000195,0.029859007,0.000544,0.000306,0.000243
heins_herodes_1632_07,0.000598,0.108044117,0.000224,0.000864,0.010362813,0.000564,0.000456,0.11837852,0.000354,0.443655516,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.118427384,0.003106031,0.043481684,0.059101368,0.000238,0.000477,0.000891,0.075477049,0.000197,0.000758,0.000549,0.000309,0.010042917
heins_herodes_1632_08,0.000598,0.264807479,0.000224,0.000864,0.000565,0.029956648,0.000456,0.000806,0.000354,0.414262386,0.000324,0.039882199,0.000387,0.001205212,0.000335,0.000295,0.000206,0.030247992,0.003106031,0.131661076,0.000315,0.000238,0.000477,0.020486213,0.055881629,0.000197,0.000758,0.000549,0.000309,0.000245
heins_herodes_1632_09,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.04931141,0.000351,0.371432358,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.000847,0.003075894,0.275923311,0.000312,0.000236,0.000472,0.020287442,0.249392358,0.000195,0.000751,0.010246347,0.000306,0.000243
heins_herodes_1632_10,0.000593,0.000267,0.000222,0.000855,0.019964912,0.000558,0.000452,0.000798,0.000351,0.245297955,0.039131906,0.010387297,0.000383,0.001193519,0.000332,0.000292,0.000204,0.039657153,0.003075894,0.33413919,0.000312,0.000236,0.000472,0.000882,0.220284419,0.000195,0.078372239,0.000544,0.000306,0.000243
heins_herodes_1632_11,0.000593,0.000267,0.000222,0.000855,0.068478145,0.000558,0.000452,0.000798,0.000351,0.284108541,0.000321,0.146224347,0.010085675,0.088517337,0.000332,0.000292,0.009906174,0.000847,0.012778541,0.072167736,0.000312,0.000236,0.000472,0.000882,0.288202944,0.000195,0.010453714,0.000544,0.000306,0.000243
heins_herodes_1632_12,0.000593,0.000267,0.000222,0.000855,0.039370205,0.010260696,0.000452,0.000798,0.000351,0.613998519,0.000321,0.000685,0.000383,0.127327922,0.000332,0.000292,0.000204,0.000847,0.003075894,0.013951858,0.000312,0.000236,0.000472,0.010584796,0.171771186,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_13,0.000593,0.000267,0.000222,0.020260715,0.049072852,0.000558,0.000452,0.000798,0.000351,0.332621773,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.256518018,0.000312,0.000236,0.000472,0.000882,0.317310883,0.000195,0.000751,0.000544,0.010009125,0.000243
heins_herodes_1632_14,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.059140257,0.502441777,0.000324,0.020286778,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.003106031,0.259031307,0.000315,0.000238,0.000477,0.000891,0.14406102,0.000197,0.000758,0.000549,0.000309,0.000245
heins_herodes_1632_15,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.410242944,0.000321,0.010387297,0.000383,0.010896165,0.000332,0.000292,0.009906174,0.039657153,0.003075894,0.237112725,0.000312,0.000236,0.000472,0.000882,0.113555308,0.000195,0.155993411,0.000544,0.000306,0.000243
heins_herodes_1632_16,0.000593,0.000267,0.000222,0.175503058,0.010262266,0.010260696,0.000452,0.000798,0.000351,0.633403812,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.06246509,0.000312,0.000236,0.000472,0.000882,0.084447369,0.000195,0.000751,0.000544,0.000306,0.009945474
heins_herodes_1632_17,0.000593,0.000267,0.000222,0.000855,0.00056,0.10728716,0.000452,0.000798,0.000351,0.681917044,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.039657153,0.003075894,0.023654504,0.000312,0.000236,0.000472,0.059098028,0.065042076,0.000195,0.000751,0.000544,0.000306,0.009945474
heins_herodes_1632_18,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.293811187,0.000321,0.020089943,0.000383,0.001193519,0.000332,0.000292,0.000204,0.330736546,0.003075894,0.140086261,0.000312,0.000236,0.000472,0.000882,0.055339429,0.000195,0.000751,0.000544,0.000306,0.145782524
heins_herodes_1632_19,0.000598,0.019864726,0.000224,0.000864,0.000565,0.010361227,0.000456,0.10858081,0.000354,0.453453226,0.039515309,0.010489068,0.000387,0.079586894,0.000335,0.000295,0.000206,0.000855,0.061892292,0.063077105,0.000315,0.010035677,0.000477,0.000891,0.085274759,0.000197,0.020353847,0.029942158,0.000309,0.000245
heins_herodes_1632_20,0.000593,0.000267,0.000222,0.000855,0.00056,0.010260696,0.000452,0.000798,0.000351,0.274405894,0.000321,0.000685,0.000383,0.146733215,0.000332,0.12642611,0.000204,0.000847,0.003075894,0.19830214,0.000312,0.000236,0.000472,0.020287442,0.210581772,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_21,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.242916722,0.284108541,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.012778541,0.217707433,0.000312,0.000236,0.000472,0.029990089,0.191176479,0.009897464,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_22,0.010295158,0.000267,0.262193327,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.487864116,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.010549214,0.022481187,0.03335715,0.000312,0.000236,0.000472,0.020287442,0.142663247,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_23,0.019997805,0.000267,0.116653631,0.029963362,0.00056,0.000558,0.000452,0.000798,0.000351,0.322919126,0.000321,0.000685,0.000383,0.049706751,0.000332,0.000292,0.000204,0.000847,0.003075894,0.03335715,0.000312,0.000236,0.000472,0.204637724,0.210581772,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_24,0.000593,0.000267,0.000222,0.000855,0.039370205,0.000558,0.000452,0.000798,0.000351,0.44905353,0.000321,0.185034932,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.032183834,0.072167736,0.000312,0.000236,0.000472,0.029990089,0.181473833,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_25,0.029700451,0.000267,0.000222,0.000855,0.00056,0.010260696,0.000452,0.029906117,0.000351,0.274405894,0.000321,0.000685,0.000383,0.204949094,0.048845281,0.000292,0.000204,0.000847,0.003075894,0.188599493,0.000312,0.000236,0.000472,0.000882,0.191176479,0.000195,0.010453714,0.000544,0.000306,0.000243
heins_herodes_1632_26,0.000598,0.000269,0.000224,0.000864,0.059351363,0.000564,0.000456,0.000806,0.000354,0.551430328,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.003106031,0.131661076,0.000315,0.019833387,0.000477,0.059677053,0.163656441,0.000197,0.000758,0.000549,0.000309,0.000245
heins_herodes_1632_27,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.355476125,0.000324,0.000691,0.000387,0.069789183,0.000335,0.000295,0.000206,0.010652572,0.022701451,0.278626728,0.000315,0.000238,0.078858809,0.000891,0.173454151,0.000197,0.000758,0.000549,0.000309,0.000245
heins_herodes_1632_28,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.088121996,0.000351,0.216190016,0.000321,0.029792589,0.000383,0.088517337,0.000332,0.000292,0.000204,0.000847,0.012778541,0.275923311,0.000312,0.000236,0.000472,0.010584796,0.268797651,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_29,0.000593,0.000267,0.000222,0.08817924,0.00056,0.010260696,0.000452,0.000798,0.010053208,0.274405894,0.000321,0.020089943,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.130383615,0.000312,0.000236,0.000472,0.010584796,0.191176479,0.000195,0.253019875,0.000544,0.000306,0.000243
heins_herodes_1632_30,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.604295873,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.081870383,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.223911936,0.000544,0.000306,0.000243
heins_herodes_1632_31,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.526674701,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.275923311,0.000312,0.000236,0.000472,0.000882,0.123257954,0.000195,0.0492643,0.000544,0.010009125,0.000243
heins_herodes_1632_32,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.000351,0.31321648,0.000321,0.000685,0.000383,0.040004104,0.000332,0.000292,0.000204,0.010549214,0.012778541,0.392355068,0.000312,0.000236,0.000472,0.000882,0.210581772,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_33,0.000593,0.000267,0.000222,0.059071301,0.00056,0.058773928,0.000452,0.156040521,0.000351,0.012434441,0.010023966,0.010387297,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.003075894,0.421463008,0.000312,0.000236,0.000472,0.049395382,0.152365894,0.000195,0.000751,0.000544,0.000306,0.009945474
heins_herodes_1632_34,0.000593,0.039077278,0.000222,0.000855,0.00056,0.019963342,0.000452,0.000798,0.000351,0.293811187,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.039657153,0.022481187,0.33413919,0.000312,0.000236,0.048985731,0.000882,0.191176479,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_35,0.000593,0.000267,0.000222,0.039666008,0.00056,0.000558,0.000452,0.000798,0.010053208,0.284108541,0.000321,0.010387297,0.000383,0.040004104,0.000332,0.000292,0.000204,0.000847,0.012778541,0.33413919,0.000312,0.000236,0.000472,0.000882,0.259095004,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_36,0.000593,0.009969339,0.000222,0.107584533,0.019964912,0.010260696,0.000452,0.146337874,0.000351,0.109460905,0.019726613,0.000685,0.000383,0.040004104,0.000332,0.000292,0.000204,0.029954507,0.022481187,0.072167736,0.000312,0.000236,0.058688377,0.039692735,0.307608236,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_37,0.000604,0.000272,0.000226,0.040450971,0.000571,0.020358403,0.020249985,0.000814,0.000357,0.428256024,0.000328,0.030382164,0.000391,0.011111793,0.089390516,0.000297,0.000208,0.000863,0.003136764,0.202226402,0.000318,0.00024,0.040060469,0.030583572,0.076223869,0.000199,0.000766,0.000554,0.000313,0.000248
heins_herodes_1632_38,0.039403098,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.029906117,0.000351,0.468458823,0.000321,0.000685,0.000383,0.040004104,0.000332,0.000292,0.000204,0.000847,0.022481187,0.30503125,0.000312,0.000236,0.029580438,0.000882,0.035934136,0.009897464,0.000751,0.000544,0.000306,0.009945474
heins_herodes_1632_39,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.097824642,0.107079673,0.002731794,0.000321,0.000685,0.000383,0.098219983,0.000332,0.000292,0.000204,0.02025186,0.022481187,0.30503125,0.000312,0.000236,0.000472,0.000882,0.327013529,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_40,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.107180846,0.029906117,0.000351,0.138568844,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.078467739,0.003075894,0.30503125,0.000312,0.000236,0.000472,0.000882,0.317310883,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_41,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.240257577,0.000328,0.000698,0.000391,0.100163689,0.000339,0.000297,0.000208,0.000863,0.03282073,0.291278298,0.000318,0.00024,0.000482,0.0009,0.303800936,0.000199,0.020555241,0.000554,0.000313,0.000248
heins_herodes_1632_42,0.000593,0.000267,0.019627166,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.255000601,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.003075894,0.178896847,0.000312,0.068154183,0.000472,0.127016553,0.307608236,0.000195,0.000751,0.019948994,0.000306,0.000243
heins_herodes_1632_43,0.000593,0.000267,0.000222,0.039666008,0.00056,0.000558,0.000452,0.000798,0.000351,0.419945591,0.000321,0.010387297,0.000383,0.020598812,0.000332,0.000292,0.000204,0.000847,0.003075894,0.353544483,0.000312,0.000236,0.029580438,0.000882,0.094150015,0.000195,0.000751,0.019948994,0.000306,0.000243
heins_herodes_1632_44,0.000593,0.000267,0.000222,0.020260715,0.00056,0.010260696,0.000452,0.010500824,0.000351,0.216190016,0.000321,0.000685,0.000383,0.001193519,0.000332,0.077912878,0.000204,0.107575678,0.090399712,0.285625958,0.010014696,0.000236,0.000472,0.000882,0.16206854,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_45,0.000593,0.000267,0.000222,0.000855,0.00056,0.126692453,0.000452,0.000798,0.039161148,0.090055612,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.003075894,0.411760361,0.000312,0.000236,0.000472,0.000882,0.288202944,0.000195,0.029859007,0.000544,0.000306,0.000243
heins_herodes_1632_46,0.000593,0.000267,0.000222,0.049368655,0.00056,0.146097746,0.000452,0.000798,0.000351,0.080352966,0.000321,0.000685,0.000383,0.137030569,0.000332,0.000292,0.000204,0.010549214,0.003075894,0.188599493,0.000312,0.000236,0.000472,0.000882,0.375526761,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_47,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.225892662,0.000321,0.000685,0.000383,0.311678204,0.000332,0.000292,0.000204,0.000847,0.003075894,0.208004786,0.000312,0.009938304,0.000472,0.000882,0.220284419,0.000195,0.000751,0.010246347,0.000306,0.000243
heins_herodes_1632_48,0.050577964,0.000275,0.000229,0.120803521,0.000576,0.000575,0.000465,0.000822,0.000361,0.182697374,0.000331,0.000705,0.060355739,0.001229301,0.000342,0.0003,0.00021,0.000872,0.043142263,0.184260284,0.000321,0.000243,0.000487,0.000909,0.336817595,0.010194196,0.000774,0.00056,0.000316,0.00025
heins_herodes_1632_49,0.000593,0.000267,0.000222,0.010558069,0.00056,0.000558,0.000452,0.000798,0.000351,0.643106458,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.022481187,0.217707433,0.000312,0.000236,0.010175145,0.000882,0.084447369,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_50,0.019997805,0.000267,0.029329813,0.029963362,0.029667559,0.000558,0.000452,0.020203471,0.000351,0.138568844,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.000847,0.012778541,0.081870383,0.019717343,0.000236,0.000472,0.000882,0.588984983,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_51,0.000593,0.000267,0.000222,0.078476594,0.00056,0.000558,0.000452,0.000798,0.000351,0.381135005,0.000321,0.000685,0.000383,0.001193519,0.000332,0.009994353,0.000204,0.000847,0.012778541,0.013951858,0.262283503,0.009938304,0.000472,0.049395382,0.171771186,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_52,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.119163551,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.126980971,0.032183834,0.06246509,0.000312,0.000236,0.000472,0.039692735,0.055339429,0.000195,0.553801914,0.000544,0.000306,0.000243
heins_herodes_1632_53,0.000593,0.000267,0.000222,0.000855,0.00056,0.039368635,0.000452,0.000798,0.000351,0.235595308,0.048834552,0.010387297,0.000383,0.001193519,0.000332,0.019697,0.000204,0.000847,0.022481187,0.120680968,0.000312,0.000236,0.000472,0.000882,0.317310883,0.000195,0.175398704,0.000544,0.000306,0.000243
heins_herodes_1632_54,0.000598,0.000269,0.000224,0.010661514,0.000565,0.000564,0.000456,0.000806,0.010151707,0.375071545,0.000324,0.000691,0.000387,0.011002923,0.000335,0.000295,0.039396362,0.000855,0.003106031,0.170851916,0.000315,0.000238,0.000477,0.000891,0.369408354,0.000197,0.000758,0.000549,0.000309,0.000245
heins_herodes_1632_55,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.088533388,0.05174711,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.003106031,0.180649626,0.000315,0.000238,0.000477,0.128261024,0.526171716,0.000197,0.000758,0.010346738,0.000309,0.000245
heins_herodes_1632_56,0.000593,0.000267,0.000222,0.039666008,0.00056,0.000558,0.010154381,0.000798,0.000351,0.060947673,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.039657153,0.022481187,0.266220665,0.010014696,0.000236,0.000472,0.000882,0.530769104,0.000195,0.000751,0.000544,0.000306,0.000243
heins_herodes_1632_57,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.187082076,0.000321,0.000685,0.000383,0.127327922,0.000332,0.000292,0.000204,0.010549214,0.003075894,0.275923311,0.000312,0.000236,0.068391023,0.000882,0.317310883,0.000195,0.000751,0.000544,0.000306,0.000243
